CTDID,Region,Year,Mission,Location,Latitude,Longitude,UTCDate,UTCTime,Sample_Depth_m,DIC_umol_kg,TA_umol_kg,pH_measured,pH_calculated,pCO2_uatm,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID,Survey_design,Sample_frequency,ncrmp_flag,bottle_id,source_code,sample_num,bottle_name,deployment_id,project_code,collection_id,collected_date,collected_time,collected_timezone,density_id,dic_id,calc_avg_dic,dic_temp,dic_machine,dic_kg_flag,calibration_dic_id,calc_avg_crm_init_dic,crm_init_dic_temp,calibration_dic_kg_flag,dic_crm_id,dic_crm_batch,dic_crm_dic,dic_crm_salinity,ta_id,calc_avg_ta,calc_avg_ta_temp,ta_machine,ta_kg_flag,calibration_ta_id,calc_avg_crm_ta,calc_avg_crm_ta_temp,calibration_ta_kg_flag,ta_crm_id,ta_crm_batch,ta_crm_ta,ta_crm_salinity,spec_ph_id,spec_ph_temp,rm_factor,seacarb_id
WS10180_5,FL,2010,WaltonSmith,Middle_Keys,24.8157333333333,-80.7525333333333,6/30/2010,3:03:00,0,1767.625,2188.08,,8.13870051284549,273.669434461997,4.54717913755114,,,37.274,30.591,0,,7,Permanent,Single,1,10073,E,1082,177,517,Walton Smith,9273,6/30/2010,3:03:00,+00:00,,17203,1769.54,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9141,2169.35,,Langdonometer,1,630,2165.3,,1,16,85,2184.03,33.326,,,,4607
WS10180_6,FL,2010,WaltonSmith,Middle_Keys,24.7930166666667,-80.7415166666667,6/30/2010,3:20:00,0,2030.215,2389.78,,8.03667672794383,412.126559669977,4.09967597593155,,,36.545,29.711,0,,8,Permanent,Single,1,10074,E,1083,178,517,Walton Smith,9274,6/30/2010,3:20:00,+00:00,,17204,2032.13,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9142,2371.05,,Langdonometer,1,630,2165.3,,1,16,85,2184.03,33.326,,,,4608
WS10180_7,FL,2010,WaltonSmith,Middle_Keys,24.7632833333333,-80.7235333333333,6/30/2010,3:48:00,0,2045.015,2391.28,,8.01946381015145,434.177025601626,3.9667099579851,,,36.414,29.609,0,,9,Permanent,Single,1,10075,E,1084,179,517,Walton Smith,9275,6/30/2010,3:48:00,+00:00,,17205,2046.93,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9143,2372.55,,Langdonometer,1,630,2165.3,,1,16,85,2184.03,33.326,,,,4609
WS10180_8,FL,2010,WaltonSmith,Middle_Keys,24.7176666666667,-80.6878833333333,6/30/2010,4:30:00,0,2054.475,2388.48,,8.00091534278326,457.758212558177,3.8466256528196,,,36.2895,29.716,0,,9.5,Permanent,Single,1,10076,E,1085,180,517,Walton Smith,9276,6/30/2010,4:30:00,+00:00,,17206,2056.39,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9144,2369.75,,Langdonometer,1,630,2165.3,,1,16,85,2184.03,33.326,,,,4610
WS10180_9,FL,2010,WaltonSmith,Middle_Keys,24.7801666666667,-80.8583333333333,6/30/2010,6:42:00,0,2003.435,2375.03,,8.04857262625897,393.853186577995,4.20514786045516,,,36.8565,30.0155,0,,10,Permanent,Single,1,10077,E,1086,181,517,Walton Smith,9277,6/30/2010,6:42:00,+00:00,,17207,2005.35,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9145,2356.3,,Langdonometer,1,630,2165.3,,1,16,85,2184.03,33.326,,,,4611
WS10180_10,FL,2010,WaltonSmith,Middle_Keys,24.7565833333333,-80.8473666666667,6/30/2010,7:06:00,0,2050.275,2372.78,,7.97622125030148,485.56245254938,3.69917824077141,,,36.775,29.931,0,,11,Permanent,Single,1,10078,E,1087,182,517,Walton Smith,9278,6/30/2010,7:06:00,+00:00,,17208,2052.19,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9146,2354.05,,Langdonometer,1,630,2165.3,,1,16,85,2184.03,33.326,,,,4612
WS10180_11,FL,2010,WaltonSmith,Middle_Keys,24.675,-81.02395,6/30/2010,9:53:00,0,1914.015,2310.18,,8.09748956579124,331.474955382985,4.41993958376973,,,36.699,30.001,0,,14,Permanent,Single,1,10080,E,1089,184,517,Walton Smith,9280,6/30/2010,9:53:00,+00:00,,17210,1915.93,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9148,2291.45,,Langdonometer,1,630,2165.3,,1,16,85,2184.03,33.326,,,,4614
WS10180_12,FL,2010,WaltonSmith,Middle_Keys,24.7001,-81.0251166666667,6/30/2010,10:15:00,0,1981.045,2324.68,,8.01087643644367,428.981385138778,3.87723297914032,,,37.013,30.141,0,,13,Permanent,Single,1,10079,E,1088,183,517,Walton Smith,9279,6/30/2010,10:15:00,+00:00,,17209,1982.96,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9147,2305.95,,Langdonometer,1,630,2165.3,,1,16,85,2184.03,33.326,,,,4613
WS10180_13,FL,2010,WaltonSmith,Middle_Keys,24.6735166666667,-81.2022333333333,6/30/2010,11:51:00,0,1847.775,2208.48,,8.05221002522642,358.973342740108,3.94727744602943,,,37.374,30.147,0,,16,Permanent,Single,1,10081,E,1090,185,517,Walton Smith,9281,6/30/2010,11:51:00,+00:00,,17211,1849.69,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9149,2189.75,,Langdonometer,1,630,2165.3,,1,16,85,2184.03,33.326,,,,4615
WS10180_14,FL,2010,WaltonSmith,Middle_Keys,24.6351833333333,-81.1941166666667,6/30/2010,12:13:00,0,2010.305,2338.43,,7.99216528076985,457.248879596565,3.7370956134865,,,36.6965,29.8785,0,,17,Permanent,Single,1,10083,E,1092,186,517,Walton Smith,9283,6/30/2010,12:13:00,+00:00,,17212,2012.22,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9150,2319.65,,Langdonometer,1,631,2165.25,,1,16,85,2184.03,33.326,,,,4616
WS10180_15,FL,2010,WaltonSmith,Middle_Keys,24.5967666666667,-81.1822333333333,6/30/2010,12:39:00,0,2030.145,2359.08,,7.99632940495314,457.405607497624,3.76889678946183,,,36.4055,29.7035,0,,18,Permanent,Single,1,10084,E,1093,187,517,Walton Smith,9284,6/30/2010,12:39:00,+00:00,,17213,2032.06,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9151,2340.3,,Langdonometer,1,631,2165.25,,1,16,85,2184.03,33.326,,,,4617
WS10180_16,FL,2010,WaltonSmith,Lower_Keys,24.6083166666667,-81.4176166666667,6/30/2010,14:19:00,0,1844.145,2192.83,,8.03838645122807,371.509881774533,3.81953311221951,,,37.2735,30.09,0,,19,Permanent,Single,1,10085,E,1094,188,517,Walton Smith,9285,6/30/2010,14:19:00,+00:00,,17214,1846.06,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9152,2174.05,,Langdonometer,1,631,2165.25,,1,16,85,2184.03,33.326,,,,4618
WS10180_17,FL,2010,WaltonSmith,Lower_Keys,24.57468,-81.4185333333333,6/30/2010,14:42:00,0,2051.905,2403.28,,8.02476548682698,429.704332496122,4.02715878079547,,,36.437,29.628,0,,20,Permanent,Single,1,10086,E,1095,189,517,Walton Smith,9286,6/30/2010,14:42:00,+00:00,,17215,2053.82,,SOMMA,1,594,2007.275,,1,17,96,2005.36,33.081,9153,2384.5,,Langdonometer,1,631,2165.25,,1,16,85,2184.03,33.326,,,,4619
WS10180_18,FL,2010,WaltonSmith,Lower_Keys,24.4844333333333,-81.3908666666667,6/30/2010,15:31:00,0,2032.425,2388.68,,8.035714799083,414.163731413968,4.07847802754885,,,36.2695,29.6795,0,,21.5,Permanent,Single,1,10088,E,1097,190,517,Walton Smith,9288,6/30/2010,15:31:00,+00:00,,17216,2035.92,,SOMMA,1,595,2008.855,,1,17,96,2005.36,33.081,9154,2369.9,,Langdonometer,1,631,2165.25,,1,16,85,2184.03,33.326,,,,4620
WS10180_19,FL,2010,WaltonSmith,Lower_Keys,24.4592166666667,-81.8269166666667,6/30/2010,19:30:00,0,2042.405,2405.03,,8.04186381252952,409.611376332726,4.15578078660495,,,36.292,29.711,0,,22,Permanent,Single,1,10089,E,1098,191,517,Walton Smith,9289,6/30/2010,19:30:00,+00:00,,17217,2045.9,,SOMMA,1,595,2008.855,,1,17,96,2005.36,33.081,9155,2386.25,,Langdonometer,1,631,2165.25,,1,16,85,2184.03,33.326,,,,4621
WS10180_20,FL,2010,WaltonSmith,Lower_Keys,24.5361166666667,-81.8292833333333,6/30/2010,20:32:00,0,1941.415,2281.88,,8.01504233608103,416.097388822746,3.81930817464414,,,36.9095,30.082,0,,24,Permanent,Single,1,10090,E,1099,192,517,Walton Smith,9290,6/30/2010,20:32:00,+00:00,,17218,1944.91,,SOMMA,1,595,2008.855,,1,17,96,2005.36,33.081,9156,2263.1,,Langdonometer,1,631,2165.25,,1,16,85,2184.03,33.326,,,,4622
WS11052_1,FL,2011,WaltonSmith,Upper_Keys,25.6455,-80.1240666666667,2/21/2011,15:02:00,0,2055.44,2393.36,,8.11666812541906,336.622781515822,3.71159701937861,,,36.3913333333333,22.30833,0,,1,Permanent,Single,1,10132,E,1141,1,517,Walton Smith,9332,2/21/2011,15:02:00,+00:00,,17255,2031.84,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9193,2382.6,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4634
WS11052_2,FL,2011,WaltonSmith,Upper_Keys,25.6525833333333,-80.0793,2/21/2011,15:39:00,0,2050.74,2381.61,,8.09992457389331,351.031864783788,3.64878718272421,,,36.3066666666667,22.86733,0,,3,Permanent,Single,1,10133,E,1142,2,517,Walton Smith,9333,2/21/2011,15:39:00,+00:00,,17256,2027.14,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9194,2370.85,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4635
WS11052_3,FL,2011,WaltonSmith,Upper_Keys,25.0523833333333,-80.2865166666667,2/21/2011,23:16:00,0,2046.05,2380.21,,8.09943083335198,350.947645157223,3.69030945816703,,,36.2921333333333,23.26833,0,,6.5,Permanent,Single,1,10138,E,1147,7,517,Walton Smith,9338,2/21/2011,23:16:00,+00:00,,17261,2022.45,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9199,2369.45,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4640
WS11052_4,FL,2011,WaltonSmith,Middle_Keys,24.8176666666667,-80.7603,2/22/2011,3:28:00,0,2120.36,2466.81,,8.1036906958063,358.757845910876,3.83813225032766,,,36.7913333333333,22.96033,0,,7,Permanent,Single,1,10139,E,1148,8,517,Walton Smith,9339,2/22/2011,3:28:00,+00:00,,17262,2096.76,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9200,2456.05,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4641
WS11052_5,FL,2011,WaltonSmith,Middle_Keys,24.79148,-80.7414833333333,2/22/2011,3:45:00,0,2062.82,2398.51,,8.110498914379,343.252421583537,3.69396405380804,,,36.405,22.42,0,,8,Permanent,Single,1,10140,E,1149,9,517,Walton Smith,9340,2/22/2011,3:45:00,+00:00,,17263,2039.22,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9201,2387.75,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4642
WS11052_6,FL,2011,WaltonSmith,Middle_Keys,24.7637,-80.7233166666667,2/22/2011,4:06:00,0,2059.24,2389.51,,8.10520041335499,347.374403737157,3.63508597233071,,,36.3436666666667,22.34733,0,,9,Permanent,Single,1,10141,E,1150,10,517,Walton Smith,9341,2/22/2011,4:06:00,+00:00,,17264,2035.64,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9202,2378.75,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4643
WS11052_7,FL,2011,WaltonSmith,Middle_Keys,24.7168666666667,-80.6894166666667,2/22/2011,4:45:00,0,2073.5,2393.31,,8.09953482150037,354.502657066666,3.52177573814256,,,36.258,21.64967,0,,9.5,Permanent,Single,1,10142,E,1151,11,517,Walton Smith,9342,2/22/2011,4:45:00,+00:00,,17265,2049.9,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9203,2382.55,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4644
WS11052_8,FL,2011,WaltonSmith,Middle_Keys,24.6005833333333,-81.1855833333333,2/22/2011,8:46:00,0,2112.155,2398.81,,8.03323385820286,427.43501894387,3.20150113083716,,,36.348,22.25967,0,,18,Permanent,Single,1,10150,E,1159,17,517,Walton Smith,9350,2/22/2011,8:46:00,+00:00,,17271,2089.81,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9209,2390.1,,Langdonometer,1,636,2213.9,,1,18,104,2222.61,33.3,,,,4650
WS11052_9,FL,2011,WaltonSmith,Middle_Keys,24.6361,-81.1937666666667,2/22/2011,9:15:00,0,2150.125,2489.56,,8.10683724511937,361.469675267739,3.79565181855099,,,36.1643333333333,22.32,0,,17,Permanent,Single,1,10149,E,1158,16,517,Walton Smith,9349,2/22/2011,9:15:00,+00:00,,17270,2127.78,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9208,2480.85,,Langdonometer,1,636,2213.9,,1,18,104,2222.61,33.3,,,,4649
WS11052_10,FL,2011,WaltonSmith,Middle_Keys,24.6730666666667,-81.2046833333333,2/22/2011,9:49:00,0,2171.585,2484.51,,8.07373138163896,399.390017035198,3.5720571154174,,,35.1203333333333,22.639,0,,16,Permanent,Single,1,10148,E,1157,15,517,Walton Smith,9348,2/22/2011,9:49:00,+00:00,,17269,2149.24,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9207,2475.8,,Langdonometer,1,636,2213.9,,1,18,104,2222.61,33.3,,,,4648
WS11052_11,FL,2011,WaltonSmith,Lower_Keys,24.4831,-81.3928,2/22/2011,11:37:00,0,2071.425,2398.31,,8.10505303138716,349.105991685226,3.59291170815555,,,36.4196666666667,21.85333,0,,21.5,Permanent,Single,1,10155,E,1164,21,517,Walton Smith,9355,2/22/2011,11:37:00,+00:00,,17275,2049.08,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9213,2386.9,,Langdonometer,1,637,2211.2,,1,18,104,2222.61,33.3,,,,4654
WS11052_12,FL,2011,WaltonSmith,Lower_Keys,24.5755,-81.419,2/22/2011,13:12:00,0,2157.395,2496.86,,8.10179036568779,366.957055543147,3.78835882833234,,,36.444,22.35967,0,,20,Permanent,Single,1,10152,E,1161,19,517,Walton Smith,9352,2/22/2011,13:12:00,+00:00,,17273,2135.05,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9211,2488.15,,Langdonometer,1,636,2213.9,,1,18,104,2222.61,33.3,,,,4652
WS11052_13,FL,2011,WaltonSmith,Lower_Keys,24.6104833333333,-81.4220333333333,2/22/2011,13:40:00,0,2072.105,2449.46,,8.15417575566581,309.313547103992,4.19732689519737,,,35.9676666666667,23.513,0,,19,Permanent,Single,1,10151,E,1160,18,517,Walton Smith,9351,2/22/2011,13:40:00,+00:00,,17272,2049.76,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9210,2440.75,,Langdonometer,1,636,2213.9,,1,18,104,2222.61,33.3,,,,4651
WS11052_14,FL,2011,WaltonSmith,Lower_Keys,24.536,-81.8296833333333,2/22/2011,16:23:00,0,2173.715,2480.31,,8.06006638384839,411.833217314694,3.46290085668789,,,35.9453333333333,22.237,0,,24,Permanent,Single,1,10131,E,1140,24,517,Walton Smith,9331,2/22/2011,16:23:00,+00:00,,17254,2151.37,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9192,2469.55,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4633
WS11052_15,FL,2011,WaltonSmith,Lower_Keys,24.4857,-81.8190333333333,2/22/2011,16:59:00,0,2124.325,2436.66,,8.06621983387214,396.201429707123,3.4946503222422,,,36.1986666666667,22.66467,0,,23,Permanent,Single,1,10157,E,1166,23,517,Walton Smith,9357,2/22/2011,16:59:00,+00:00,,17277,2101.98,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9215,2425.25,,Langdonometer,1,637,2211.2,,1,18,104,2222.61,33.3,,,,4656
WS11052_16,FL,2011,WaltonSmith,Lower_Keys,24.3963833333333,-81.8296666666667,2/22/2011,20:00:00,0,2068.935,2397.61,,8.10109464448721,353.04088646555,3.63404553913518,,,36.1843666666667,22.49633,0,,22.5,Permanent,Single,1,10156,E,1165,22,517,Walton Smith,9356,2/22/2011,20:00:00,+00:00,,17276,2046.59,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9214,2386.2,,Langdonometer,1,637,2211.2,,1,18,104,2222.61,33.3,,,,4655
WS11052_17,FL,2011,WaltonSmith,FLK,24.3548333333333,-82.2459333333333,2/22/2011,22:32:00,0,2088.97,2393.66,,8.07725841843111,378.425508517883,3.38284545545745,,,35.9773333333333,21.70733,0,,Bloom,Permanent,Single,1,10134,E,1143,3,517,Walton Smith,9334,2/22/2011,22:32:00,+00:00,,17257,2065.37,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9195,2382.9,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4636
WS11052_18,FL,2011,WaltonSmith,Gulf_of_Mexico,25.3522666666667,-81.2632833333333,2/24/2011,10:04:00,0,2211.52,2464.91,,7.98994194875629,503.311493156922,2.97235143864883,,,34.3153333333333,22.263,0,,57,Permanent,Single,1,10135,E,1144,4,517,Walton Smith,9335,2/24/2011,10:04:00,+00:00,,17258,2187.92,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9196,2454.15,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4637
WS11052_19,FL,2011,WaltonSmith,Gulf_of_Mexico,25.3499666666667,-81.2274333333333,2/24/2011,10:51:00,0,2204.085,2454.51,,7.98340623319892,509.97616355454,2.93877638494912,,,34.3433333333333,22.40533,0,,56,Permanent,Single,1,10153,E,1162,20,517,Walton Smith,9353,2/24/2011,10:51:00,+00:00,,17274,2181.74,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9212,2445.8,,Langdonometer,1,636,2213.9,,1,18,104,2222.61,33.3,,,,4653
WS11052_20,FL,2011,WaltonSmith,Gulf_of_Mexico,25.34895,-81.1932666666667,2/24/2011,11:27:00,0,2274.935,2542.66,,7.99381718057703,513.27441156831,3.16502486441941,,,34.492,22.881,0,,55,Permanent,Single,1,10145,E,1154,13,517,Walton Smith,9345,2/24/2011,11:27:00,+00:00,,17267,2252.59,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9205,2531.9,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4646
WS11052_21,FL,2011,WaltonSmith,Gulf_of_Mexico,25.344,-81.15245,2/24/2011,12:11:00,0,2826.335,3073.31,,7.91330034137569,786.277281770191,3.25836773990571,,,32.699,23.21667,0,,54,Permanent,Single,1,10147,E,1156,14,517,Walton Smith,9347,2/24/2011,12:11:00,+00:00,,17268,2803.99,,SOMMA,1,600,1983.015,,1,17,96,2005.36,33.081,9206,3064.6,,Langdonometer,1,636,2213.9,,1,18,104,2222.61,33.3,,,,4647
WS11052_22,FL,2011,WaltonSmith,Gulf_of_Mexico,25.1663166666667,-81.3364166666667,2/24/2011,15:33:00,0,2182.6,2429.06,,7.98786270514339,498.485053180232,2.87423445035173,,,34.3676666666667,21.82433,0,,60,Permanent,Single,1,10137,E,1146,6,517,Walton Smith,9337,2/24/2011,15:33:00,+00:00,,17260,2159,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9198,2418.3,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4639
WS11052_23,FL,2011,WaltonSmith,Gulf_of_Mexico,25.1666,-81.4903,2/24/2011,16:47:00,0,2140.75,2390.11,,8.00097202917318,472.435234421126,2.87286930033163,,,34.537,21.522,0,,59,Permanent,Single,1,10136,E,1145,5,517,Walton Smith,9336,2/24/2011,16:47:00,+00:00,,17259,2117.15,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9197,2379.35,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4638
WS11052_24,FL,2011,WaltonSmith,Gulf_of_Mexico,25.1667166666667,-81.6537666666667,2/24/2011,18:00:00,0,2100.31,2368.21,,8.04655429279785,412.132464313766,3.02304732242512,,,34.8343333333333,20.712,0,,58,Permanent,Single,1,10143,E,1152,12,517,Walton Smith,9343,2/24/2011,18:00:00,+00:00,,17266,2076.71,,SOMMA,1,599,1996.5,,1,18,104,2020.1,33.3,9204,2357.45,,Langdonometer,1,635,2211.85,,1,18,104,2222.61,33.3,,,,4645
WS11094_1,FL,2011,WaltonSmith,Upper_Keys,25.6465833333333,-80.1238833333333,4/4/2011,12:34:00,0,2027.035,2375.05,,8.08649386762777,361.158928635931,3.89412041957317,,,36.0893333333333,25.76433,0,,1,Permanent,Single,1,10159,E,1168,1,517,Walton Smith,9359,4/4/2011,12:34:00,+00:00,,17278,2009.14,,SOMMA,1,601,1987.465,,1,17,96,2005.36,33.081,9216,2363.1,,Langdonometer,1,638,2200.45,,1,17,96,2212.4,33.081,,,,4657
WS11094_2,FL,2011,WaltonSmith,Upper_Keys,25.63995,-80.1038333333333,4/4/2011,14:01:00,0,2040.475,2383.15,,8.09097092898334,358.87608549005,3.82160460585504,,,36.11,24.821,0,,2,Permanent,Single,1,10160,E,1169,2,517,Walton Smith,9360,4/4/2011,14:01:00,+00:00,,17279,2022.58,,SOMMA,1,601,1987.465,,1,17,96,2005.36,33.081,9217,2371.2,,Langdonometer,1,638,2200.45,,1,17,96,2212.4,33.081,,,,4658
WS11094_3,FL,2011,WaltonSmith,Upper_Keys,25.6482,-80.0816166666667,4/4/2011,14:17:00,0,2042.815,2385.7,,8.09137714449872,358.722574809227,3.81934977240211,,,36.1896666666667,24.72433,0,,3,Permanent,Single,1,10161,E,1170,3,517,Walton Smith,9361,4/4/2011,14:17:00,+00:00,,17280,2024.92,,SOMMA,1,601,1987.465,,1,17,96,2005.36,33.081,9218,2373.75,,Langdonometer,1,638,2200.45,,1,17,96,2212.4,33.081,,,,4659
WS11094_4,FL,2011,WaltonSmith,Upper_Keys,25.108,-80.378,4/4/2011,14:46:00,0,1852.645,2299.9,,8.25221269246927,213.462658172108,4.82542729153724,,,36.276,25.028,0,,4,Permanent,Single,1,10162,E,1171,4,517,Walton Smith,9362,4/4/2011,14:46:00,+00:00,,17281,1834.75,,SOMMA,1,601,1987.465,,1,17,96,2005.36,33.081,9219,2287.95,,Langdonometer,1,638,2200.45,,1,17,96,2212.4,33.081,,,,4660
WS11094_5,FL,2011,WaltonSmith,Upper_Keys,25.0782333333333,-80.3328166666667,4/4/2011,21:05:00,0,2027.065,2377.3,,8.08787620165817,359.81397667527,3.91715199832355,,,36.145,25.829,0,,5.5,Permanent,Single,1,10163,E,1172,5,517,Walton Smith,9363,4/4/2011,21:05:00,+00:00,,17282,2009.17,,SOMMA,1,601,1987.465,,1,17,96,2005.36,33.081,9220,2365.35,,Langdonometer,1,638,2200.45,,1,17,96,2212.4,33.081,,,,4661
WS11094_6,FL,2011,WaltonSmith,Upper_Keys,25.0652,-80.3195833333333,4/4/2011,21:26:00,0,2033.385,2380.6,,8.09187955002498,356.942412185801,3.873950324387,,,36.146,25.222,0,,6,Permanent,Single,1,10164,E,1173,6,517,Walton Smith,9364,4/4/2011,21:26:00,+00:00,,17283,2015.49,,SOMMA,1,601,1987.465,,1,17,96,2005.36,33.081,9221,2368.65,,Langdonometer,1,638,2200.45,,1,17,96,2212.4,33.081,,,,4662
WS11094_7,FL,2011,WaltonSmith,Upper_Keys,25.0506333333333,-80.2895333333333,4/4/2011,21:58:00,0,2034.385,2380.55,,8.09254111982129,356.434532732296,3.85965945538133,,,36.1463333333333,25.07167,0,,6.5,Permanent,Single,1,10165,E,1174,7,517,Walton Smith,9365,4/4/2011,21:58:00,+00:00,,17284,2016.49,,SOMMA,1,601,1987.465,,1,17,96,2005.36,33.081,9222,2368.6,,Langdonometer,1,638,2200.45,,1,17,96,2212.4,33.081,,,,4663
WS11094_8,FL,2011,WaltonSmith,Middle_Keys,24.8186666666667,-80.755,4/5/2011,1:56:00,0,1978.945,2372.55,,8.11641087783668,325.606896204155,4.36638078115284,,,36.8636666666667,27.657,0,,7,Permanent,Single,1,10166,E,1175,8,517,Walton Smith,9366,4/5/2011,1:56:00,+00:00,,17285,1961.05,,SOMMA,1,601,1987.465,,1,17,96,2005.36,33.081,9223,2365.1,,Langdonometer,1,640,2204.95,,1,17,96,2212.4,33.081,,,,4664
WS11094_9,FL,2011,WaltonSmith,Middle_Keys,24.7933166666667,-80.74155,4/5/2011,2:15:00,0,2011.32,2384,,8.12174995939464,327.063776352317,4.14982001494742,,,36.154,25.744,0,,8,Permanent,Single,1,10168,E,1177,9,517,Walton Smith,9368,4/5/2011,2:15:00,+00:00,,17286,1992.73,,SOMMA,1,602,1986.77,,1,17,96,2005.36,33.081,9224,2373.95,,Langdonometer,1,639,2202.35,,1,17,96,2212.4,33.081,,,,4665
WS11094_10,FL,2011,WaltonSmith,Middle_Keys,24.7636166666667,-80.72485,4/5/2011,2:37:00,0,2024.36,2377,,8.10054720705108,347.619831594205,3.93045681625499,,,36.1033333333333,25.272,0,,9,Permanent,Single,1,10169,E,1178,10,517,Walton Smith,9369,4/5/2011,2:37:00,+00:00,,17287,2005.77,,SOMMA,1,602,1986.77,,1,17,96,2005.36,33.081,9225,2366.95,,Langdonometer,1,639,2202.35,,1,17,96,2212.4,33.081,,,,4666
WS11094_11,FL,2011,WaltonSmith,Middle_Keys,24.7171,-80.8329166666667,4/5/2011,4:08:00,0,2033.16,2378.65,,8.08979719297145,358.801758605667,3.85443421504369,,,36.149,25.202,0,,12,Permanent,Single,1,10170,E,1179,11,517,Walton Smith,9370,4/5/2011,4:08:00,+00:00,,17288,2014.57,,SOMMA,1,602,1986.77,,1,17,96,2005.36,33.081,9226,2368.6,,Langdonometer,1,639,2202.35,,1,17,96,2212.4,33.081,,,,4667
WS11094_12,FL,2011,WaltonSmith,Middle_Keys,24.7525833333333,-80.8468666666667,4/5/2011,4:30:00,0,2016.3,2382.2,,8.11079460655487,337.248393888302,4.07753674706612,,,36.198,25.785,0,,11,Permanent,Single,1,10171,E,1180,12,517,Walton Smith,9371,4/5/2011,4:30:00,+00:00,,17289,1997.71,,SOMMA,1,602,1986.77,,1,17,96,2005.36,33.081,9227,2372.15,,Langdonometer,1,639,2202.35,,1,17,96,2212.4,33.081,,,,4668
WS11094_13,FL,2011,WaltonSmith,Middle_Keys,24.78495,-80.86115,4/5/2011,4:50:00,0,1964.6,2378.9,,8.15834715346592,289.718140270124,4.5721966710941,,,36.7091666666667,26.87773,0,,10,Permanent,Single,1,10172,E,1181,13,517,Walton Smith,9372,4/5/2011,4:50:00,+00:00,,17290,1946.01,,SOMMA,1,602,1986.77,,1,17,96,2005.36,33.081,9228,2368.85,,Langdonometer,1,639,2202.35,,1,17,96,2212.4,33.081,,,,4669
WS11094_14,FL,2011,WaltonSmith,Middle_Keys,24.6701166666667,-81.2074333333333,4/5/2011,8:46:00,0,1952.07,2312.8,,8.10137265710223,336.666581779707,4.06136574990145,,,35.3358,27.3695,0,,16,Permanent,Single,1,10174,E,1183,15,517,Walton Smith,9374,4/5/2011,8:46:00,+00:00,,17292,1933.48,,SOMMA,1,602,1986.77,,1,17,96,2005.36,33.081,9230,2302.75,,Langdonometer,1,639,2202.35,,1,17,96,2212.4,33.081,,,,4671
